c1,state,county,hbp,chd,dm,ob,hc,ckd,hpsa,aqi,cold_wave,heat_wave,ice_storm,winter_weather,enviro_hazard,lead_paint,low_income,access_healthy_food,percent_area_parks,respiratory_hazard,road_noise,traffic_proximity_volume,vehicles_available,walkability,walkability_to_transit,minority_proportion,fam_bel_pov,vacancy,property,gini_index,diffusion_score,party,metro,farming,mining,manufacturing,government,recreation,nonspecialized,low_education,low_employment,pop_loss,retirement_dest,persistent_poverty,persistent_related_child_poverty,pct_dem_lead_2000,pct_dem_lead_2004,pct_dem_lead_2008,pct_dem_lead_2012,pct_dem_lead_2016,pct_dem_lead_2020,change_2000_to_2004,change_2004_to_2008,change_2008_to_2012,change_2012_to_2016,change_2016_to_2020,total_magnitude_of_change,cumulative_change,volatility,change_2000_to_2020,d_2004_2000,d_2008_2004,d_2012_2008,d_2016_2012,d_2020_2016,d_2020_2000,d_average,dem_land,min_prop
2999,wv,pocahontas,0.430412371,0.509433962,0.507692308,0.758349705,0.792494481,0.5625,0.011990408,0.382171771,0,0.2106,0.0961,0.3957,0.1847,0.213288525,0.449797189,0.744942145,0.004175589,0.305789006,0,0.192492986,0.002067915,0.461827284,0.052631579,0.173140883,0.005542943,0.007970157,0.009321661,0.382365075,0.096649601,0.203310442,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.162187978,-0.302212288,-0.294297126,-0.382434261,-0.555922578,-0.56526892,0.863345807,-0.026190734,0.299483503,0.453642193,0.01681231,1.659474547,1.60709308,0.324119288,1.765669346,-0.017562954,0.057149742,-0.118677415,-0.184254974,-0.031017505,-0.294363111,0.245217711,1,2
159,tx,upshur,0.304123711,0.386792453,0.4,0.499017682,0.770419426,0.515625,0.004796163,0.159714889,0,0,0.0395,0.0842,0.0661,0.08904323,0.463903705,0.958795773,0.507173448,0.010807527,0,0.104099151,0.000144313,0.364831039,0.052631579,0.239881499,0.001099755,0.004258029,0.006938904,0.453133481,0.085842816,0.429388184,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.327028163,-0.250042816,-0.121056604,-0.177160677,-0.240359722,-0.15868329,-0.235408923,-0.5158565,0.463453225,0.356732915,-0.339809148,1.911260712,-0.270888431,0.390990205,1.054209232,-0.080305122,-0.076573797,-0.107328765,-0.078826122,-0.008259513,-0.351293325,0.117152646,1,2
1470,va,smyth,0.404639175,0.283018868,0.423076923,0.622789784,0.761589404,0.453125,0.002398082,0.332629356,0,0.0567,0.109,0.065,0.0454,0.092151071,0.304287747,0.974122386,0,0.137679656,0,0.047123199,0.000325977,0.319148936,0.052631579,0.227142771,0.000817087,0.00469475,0.006590916,0.461309042,0.165037132,0.491610685,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.175855732,-0.186456147,-0.018453082,-0.061573457,-0.093035228,-0.162501578,0.060279042,-0.901032589,2.336757326,0.510963218,0.746667156,4.555699331,2.753634153,1.056221864,2.202010632,-0.15691115,0.014616089,-0.038494769,-0.220309108,0.073985919,-0.327113003,0.312482953,1,2
1812,mo,texas,0.425257732,0.405660377,0.469230769,0.722986248,0.781456954,0.515625,0.004796163,0.232136572,0.1997,0.0918,0.0641,0.0625,0.0676,0.236021073,0.402800352,0.792064422,0.005995717,0.069588087,0,0.105699589,0.001516132,0.395494368,0.052631579,0.111969796,0.003745351,0.008661632,0.010462129,0.230082411,0.110000767,0.27178512,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.217755009,-0.292038157,-0.192128,-0.314715074,-0.405069094,-0.442121812,0.341131751,-0.342113366,0.638048978,0.287097847,0.091472587,1.699864529,1.015637796,0.32403929,1.571046472,-0.057200909,-0.026643679,-0.090348132,-0.211329564,-0.033655427,-0.419177711,0.191978112,1,2
1937,tn,marshall,0.49742268,0.566037736,0.5,0.671905697,0.87196468,0.625,0.007194245,0.16781063,0.3642,0.0932,0.1817,0.1053,0.0693,0.204855227,0.517944325,0.905328647,0.095182013,0.067263298,0,0.098598212,0.00060102,0.346057572,0.052631579,0.234407803,0.002195094,0.004740242,0.016633906,0.448868683,0.092040965,0.442972343,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.082271147,-0.057124722,0.062300495,0.004875346,-0.184299967,-0.134253092,-0.305653023,-2.090604782,-0.921744663,-38.80243644,-0.271551187,42.39199009,-42.39199009,15.17629938,-5.669531822,-0.210972279,-0.111787133,-0.073568739,-0.176208168,-0.034459192,-0.606995523,-1.046087861,1,2
828,oh,hardin,0.407216495,0.424528302,0.453846154,0.724950884,0.80794702,0.53125,0.058752998,0.234776487,0.3846,0.1327,0.2797,0.1449,0.1181,0.191624248,0.448850014,0.896306954,0.009957173,0.068232331,0,0.184889546,0.00660103,0.391113892,0.052631579,0.092300757,0.017384084,0.018014739,0.035881197,0.2131149,0.101352147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00830463,-0.082339516,0.026464771,-0.0712851,-0.314064844,-0.302202815,8.914893247,-1.321410335,-3.69358458,3.405757218,-0.03776936,17.37341474,7.267886189,4.379501998,1.44411695,-0.05228683,0.056366134,-0.021908609,-0.240990222,-0.048360467,-0.307179987,0.189489484,1,1
3269,in,switzerland,0.407216495,0.443396226,0.473076923,0.717092338,0.728476821,0.484375,0,0.223688842,0.0985,0.0556,0.0436,0.0836,0.0486,0.206783519,0.337074174,0.83619021,0.003640257,0.042542599,0,0.084040209,0.000614602,0.369837297,0.052631579,0.105273633,0.002301094,0.006205077,0.008513233,0.217015984,0.039462544,0.275946244,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.314141262,-0.317221744,-0.129312668,-0.182565327,-0.398004594,-0.434638309,0.009806042,-0.592358749,0.411813162,1.180066717,0.092043449,2.286088119,1.10137062,0.579482723,2.416636705,-0.032955494,0.102813408,-0.045087133,-0.312064797,-0.082028374,-0.369322389,0.341219068,1,1
990,sd,sanborn,0.31443299,0.339622642,0.392307692,0.768172888,0.668874172,0.46875,0.001199041,0.20811334,0.2053,0.0628,0.059,0.0703,0.0875,0.20724135,0.342215468,0.86320413,0.016167024,0.047414432,0,0.10974509,0.000533108,0.392991239,0.052631579,0.111323787,0.00142659,0.001146393,0.004801089,0.2471081,0.090917129,0.350205688,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.103113718,-0.130408163,-0.081917476,-0.07653637,-0.324147933,-0.301087689,0.264702362,-0.371837823,-0.065689348,3.235214351,-0.071141112,4.008584996,2.99124843,1.333776992,1.319021225,0.070306517,0.022398828,-0.125062361,-0.246531352,-0.032142658,-0.311031014,0.167998359,1,2
3081,ar,jefferson,0.425257732,0.386792453,0.473076923,0.695481336,0.796909492,0.5,0.03117506,0.351372756,0,0.192,0.1764,0.2976,0.15,0.22526206,0.465187055,0.849119874,0.013383298,0.266140169,0.5,0.197252612,0.003455014,0.399249061,0.052631579,0.256760273,0.013245647,0.032881448,0.032439755,0.56436468,0.250347885,0.240187226,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.299173761,-0.390000675,-0.379004772,-0.479509748,-0.527754345,-0.498654874,0.303592516,-0.028194576,0.265181296,0.100612337,-0.055138286,0.752719011,0.586053287,0.146803169,-1.068851233,-0.018932031,-0.047076359,0.027265722,-0.038453095,-0.274529845,-0.351725578,-0.236762807,1,2
513,tx,throckmorton,0.407216495,0.245283019,0.396153846,0.736738703,0.772626932,0.4375,0.002398082,0.600228793,0,0.0539,0.0775,0.0776,0.0937,0.119074038,0.345515857,0.838017911,0.002248394,0.358786487,0.5,0.173242418,0.002519529,0.416770964,0.052631579,0.32498458,0.010140716,0.015221545,0.02355768,0.645918739,0.14174168,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.111302036,-0.273810742,-0.356745614,-0.342783858,-0.359687626,-0.325519454,1.460069478,0.302891231,-0.039136447,0.049313195,-0.094994014,1.946404364,1.678143443,0.578498092,0.794442475,-0.074765429,-0.076553456,-0.124311969,-0.054003324,-0.028902806,-0.358536988,0.072650917,1,3
833,oh,morrow,0.420103093,0.424528302,0.430769231,0.734774067,0.816777042,0.515625,0.002398082,0.288014784,0.2566,0.0901,0.0732,0.0579,0.1019,0.231700299,0.442234622,0.837535334,0.023554604,0.136713587,0.5,0.165939854,0.009887962,0.566958698,0.368421053,0.11155841,0.014133402,0.028141206,0.038210794,0.282975186,0.094821048,0.419336844,0,0,0,0,0,0,1,0,0,0,0,0,0,0.087426793,0.027016222,-0.028367451,-0.065723091,-0.187098395,-0.17675995,-0.690984642,-2.050015468,1.316848668,1.84676806,-0.05525673,5.959873568,0.367359888,1.400052037,1.105747461,-0.029789561,0.054099567,-0.009224107,-0.25178656,-0.048628513,-0.285329163,0.136736378,1,2
,mi,branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.960726023,-0.080372401,0.149078622,-0.120765582,-0.198666736,-0.004194376,-0.254920483,0.284300923,1,
104,tx,anderson,0.268041237,0.198113208,0.434615385,0.742632613,0.759381898,0.421875,0,0.412266807,0,0.2912,0.2072,0.3126,0.3155,0.221605776,0.466888036,0.71229276,0.042826552,0.486066084,1,0.427828044,0.053156287,0.600125156,0.315789474,0.54670785,0.190014752,0.130634155,0.276100425,0.852033734,0.311147942,0.518838793,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.239554689,-0.253821806,-0.116998885,-0.156900588,-0.086055041,0.00218762,0.059556824,-0.53905109,0.341043447,-0.451531427,-1.025421174,2.416603961,-1.615403419,0.478308958,0.82499367,-0.102131069,-0.015509301,-0.08561229,-0.057979312,-0.001037235,-0.262269199,0.093787409,1,3
1977,tn,scott,0.427835052,0.443396226,0.407692308,0.691552063,0.810154525,0.53125,0.016786571,0.164026751,0.3477,0,0.1411,0.1311,0.0718,0.127074941,0.362372762,0.892555648,0.02012848,0.035546007,0,0.092555336,0.000945672,0.397371715,0.052631579,0.053817892,0.001669508,0.003320899,0.024734951,0.111520948,0.074872463,0.435547904,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.06209306,-0.040246835,0.103844575,-0.021476076,-0.186885857,-0.147605447,-0.351830381,-3.580192325,-1.206809803,7.702048534,-0.21018396,13.051065,2.353032065,3.811989731,7.380062103,-0.094081469,-0.286790878,-0.076250717,-0.167754278,-0.057903919,-0.682781279,1.116213441,1,1
1170,nv,lincoln,0.24742268,0.273584906,0.357692308,0.589390963,0.633554084,0.453125,0.014388489,0.343892995,0,0.0624,0.103,0.132,0.1284,0.164596362,0.39010277,0.787269038,0.020342612,0.275904578,0,0.206358614,0.002460106,0.60951189,0.421052632,0.226740475,0.008025122,0.008188518,0.015544552,0.499240979,0.156695098,0.50823819,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.107806953,-0.113387247,-0.004916176,-0.043310548,-0.062538777,-0.016876851,0.051761912,-0.956642598,7.809803488,0.443961784,-0.730137817,9.992307598,6.618746768,3.282667099,0.524733126,-0.101425052,0.102055192,-0.134790778,-0.050186746,-0.060045194,-0.244392574,0.046723425,1,2
1644,va,franklin_city,0.507731959,0.462264151,0.492307692,0.658153242,0.796909492,0.546875,0.003597122,0.286958817,0,0.123,0.1157,0.145,0.1856,0.235954306,0.416936044,0.778700042,0.000214133,0.183430138,0,0.100398025,0.001431242,0.386107635,0.052631579,0.228255071,0.001514924,0.006396142,0.005432865,0.482470738,0.151527882,0.524525235,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.065306122,-0.066989768,0.004790419,-0.002827141,-0.030036922,-0.087270706,0.025780829,-1.071509714,-1.59016559,9.624488574,1.905447655,14.21739236,8.894041755,4.101661606,-4.24863863,-0.388011605,0.552837551,0.025874326,-0.726064801,0.042730168,-0.492634386,-0.790212214,1,2
2546,mn,aitkin,0.577319588,0.5,0.607692308,0.777996071,0.821192053,0.640625,0.004796163,0.520591341,0,0.051,0.0182,0.0745,0.0684,0.299732614,0.465148252,0.85902627,0.000214133,0.599662172,0.5,0.305797826,0.00076231,0.370463079,0.052631579,0.359518929,0.0034406,0.008079338,0.004178718,0.642782611,0.115259531,0.293072465,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.162271805,-0.276578073,-0.289174996,-0.313878295,-0.40003302,-0.081734186,0.704412375,0.04554563,0.085426818,0.274484491,-0.795681401,1.905550715,0.314187914,0.488728301,-30.12353706,-0.033307578,0.024865296,-0.013873235,-0.244807929,-0.006395354,-0.273518801,-5.066175938,1,3
3290,tx,morris,0.394329897,0.41509434,0.426923077,0.642436149,0.810154525,0.515625,0.009592326,0.148715241,0.2085,0,0.0707,0.1516,0.0553,0.13948564,0.378154511,0.809770334,0.130620985,0.03580975,0,0.144893099,0.00129372,0.434292866,0.052631579,0.107261468,0.002128844,0.005222455,0.012202886,0.208112798,0.088768307,0.455617333,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.214193461,-0.200667741,-0.044024464,-0.170986504,-0.193809169,-0.111511927,-0.06314721,-0.780610157,2.883897449,0.133476413,-0.424630283,4.285761513,1.748986211,1.305108468,-27.05098534,-0.087322451,-0.137988865,-0.057191886,-0.139027342,0.012086315,-0.409444243,-4.576738358,1,2
1935,tn,giles,0.389175258,0.433962264,0.411538462,0.685658153,0.823399558,0.515625,0.007194245,0.161738824,0.2213,0.0668,0.0957,0.0817,0.0432,0.178599929,0.449836158,0.927305277,0.1248394,0.043767966,0,0.057479827,0.000887947,0.302252816,0.052631579,0.044027982,0.001051172,0.002947866,0.010352539,0.091832253,0.026826373,0.259323592,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.225088968,-0.183694855,-0.002460946,-0.193229605,-0.441902151,-0.464533034,-0.183901119,-0.986603077,77.51842981,1.28692778,0.05121243,80.02707422,77.68606582,30.99918711,-5.299950123,-0.19130908,-0.118676476,-0.096417099,-0.161556169,-0.037539139,-0.605497956,-0.984241307,1,1
602,ms,hancock,0.355670103,0.405660377,0.411538462,0.664047151,0.739514349,0.484375,0,0.262407603,0.1484,0.059,0.0592,0.0959,0.0718,0.172605214,0.301385565,0.867873512,0.084475375,0.094173952,0,0.101581588,0.001762312,0.413642053,0.052631579,0.050498055,0.002513095,0.006159585,0.008066287,0.113446963,0.065829638,0.25404099,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.422630636,-0.415003671,-0.29187932,-0.359018797,-0.471979466,-0.474033438,-0.018046409,-0.296682558,0.230024782,0.314637198,0.004351825,0.863742772,0.234284838,0.214147258,0.783859372,-0.105427921,-0.12754406,0.017011814,-0.066468798,0.038617868,-0.243811086,0.09000805,1,1
82,tx,eastland,0.257731959,0.169811321,0.396153846,0.748526523,0.649006623,0.40625,0.022781775,0.31749384,0,0,0.0636,0.0812,0.1092,0.148440356,0.343540033,0.959609182,0.016702355,0.291866943,0,0.213452741,0.001743636,0.368585732,0.052631579,0.425316698,0.005966946,0.029251206,0.012326788,0.762081937,0.301807188,0.331257963,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.386292835,-0.41412766,-0.268983199,-0.365092749,-0.392319071,-0.3351211,0.07205628,-0.350482411,0.357306889,0.074573714,-0.145794521,1.000213815,0.00765995,0.23769888,0.754439533,-0.104941003,-0.063466601,-0.090588987,-0.062993541,-0.002298882,-0.324289024,0.071691751,1,3
,oh,paulding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.521808743,-0.058564838,0.144754365,-0.081024244,-0.28817451,-0.027612595,-0.310621828,0.201864496,1,
846,mi,monroe,0.440721649,0.528301887,0.473076923,0.736738703,0.794701987,0.546875,0,0.217617036,0.1865,0,0.0568,0.0692,0.074,0.2328719,0.401752696,0.793829183,0.02248394,0.046852867,0,0.101128463,0.002269953,0.422403004,0.052631579,0.030777213,0.005079191,0.01132745,0.014143195,0.063963131,0.024143522,0.190366826,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.336121543,-0.373108384,-0.298388384,-0.4564845,-0.592565972,-0.588547143,0.110040079,-0.200263527,0.529833349,0.298107541,-0.006782078,1.145026573,0.730935365,0.250997401,-6.351325035,-0.060946271,0.06209809,-0.033627421,-0.230785444,-0.005510142,-0.268771201,-1.103349447,1,1
127,tx,polk,0.512886598,0.471698113,0.503846154,0.762278978,0.80794702,0.5625,0.008393285,0.474568814,0,0.0713,0.1837,0.0503,0.1259,0.274555126,0.482422685,0.775906447,0.002997859,0.231383909,0,0.20930574,0.0012326,0.386107635,0.052631579,0.222613429,0.005017358,0.012828678,0.00920103,0.821208519,0.246593822,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.193088512,-0.238679349,-0.265542182,-0.182326489,-0.147149015,-0.110832951,0.236113668,0.112547791,-0.313380317,-0.192936713,-0.246797879,1.101776367,-0.404453451,0.215425691,1.126795292,-0.070529155,-0.045403279,-0.109170102,-0.072099604,0.008354809,-0.288847327,0.139657989,1,2
3114,ar,woodruff,0.641752577,0.660377358,0.661538462,0.870333988,0.863134658,0.703125,0.005995204,0.425730377,0,0.2344,0.3274,0.3099,0.1942,0.373421042,0.600301005,0.867341362,0.00235546,0.810726033,0,0.1485616,0.001123941,0.25844806,0.052631579,0.613890847,0.004363688,0.008488764,0.006048284,0.800666079,0.220106064,0.189224167,0,1,1,0,0,0,0,0,1,1,0,0,0,-0.191065752,-0.319792911,-0.386547085,-0.346342963,-0.522800553,-0.525745639,0.673732251,0.208741882,-0.104008345,0.50948802,0.005633288,1.501603785,1.293587095,0.29436111,-1.550711036,0.01212614,-0.239665627,-0.032524988,-0.131156057,-0.077327013,-0.468547553,-0.336543113,1,3
3002,wv,barbour,0.783505155,0.698113208,0.680769231,0.785854617,0.927152318,0.71875,0.001199041,0.334213305,0,0.1305,0.1814,0.1426,0.1063,0.223278129,0.359119141,0.958430176,0,0.205526745,0,0.021721005,0.000171477,0.283479349,0.052631579,0.141244366,0.00062717,0.003948685,0.001874064,0.281133871,0.077059742,0.200029923,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.099340866,-0.200256191,-0.264,-0.348293595,-0.560037089,-0.571168713,1.015849054,0.318311301,0.319293921,0.607945413,0.019876584,2.281276272,2.281276272,0.335966787,2.65192914,-0.059408724,0.006321509,-0.153737426,-0.189037561,-0.002080546,-0.397942752,0.375664383,1,2
2996,wv,upshur,0.31443299,0.160377358,0.415384615,0.73280943,0.642384106,0.390625,0.04676259,0.387363604,0.2229,0.1182,0.0976,0.1851,0.1183,0.142455179,0.328312973,0.870837143,0.02012848,0.405119277,0,0.262076691,0.004733455,0.375469337,0.052631579,0.377921648,0.021902356,0.029933582,0.03298893,0.712818219,0.296722188,0.447246331,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.021155619,-0.174660541,-0.078895219,-0.103375072,-0.184692815,-0.126566612,7.255988095,-0.548293972,0.310283094,0.786628164,-0.314718269,9.215911594,7.489887112,2.916998964,0.830050468,-0.044876259,0.006867772,-0.124178596,-0.111315653,0.02876916,-0.244733572,0.097552814,1,3
305,nd,dunn,0.404639175,0.509433962,0.619230769,0.658153242,0.754966887,0.6875,0.002398082,0.300862372,0,0.0037,0.0328,0.0866,0.0563,0.459593294,0.55154664,0.749143367,0.001820128,0.127012891,0,0.307744452,0.00016978,0.514392991,0.052631579,0.627940902,0.000689003,0.004103357,0.002501342,0.618382878,0.050031656,0.433962924,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.062704471,-0.112016293,0.029215787,0.049612403,-0.067307692,-0.150455927,0.786416364,-1.260817296,0.698136815,-2.356670673,1.235345202,6.337386351,-0.897589589,1.386675664,0.829540014,0.033992808,0.005789904,-0.154284105,-0.139301077,-0.058235165,-0.312037617,0.086250402,1,3
1997,tn,hancock,0.298969072,0.339622642,0.457692308,0.762278978,0.719646799,0.453125,0.001199041,0.183914115,0.3259,0,0.0588,0.0885,0.0989,0.411812022,0.381620155,0.502171186,0,0.088586457,0,0.188706672,3.22581E-05,0.370463079,0.052631579,0.410314489,0.000106001,0.001701392,0.001774289,0.624663828,0.033436675,0.152243869,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.534395973,-0.583185841,-0.557481752,-0.604332953,-0.666666667,-0.648428405,0.091299093,-0.044075297,0.08404078,0.103144654,-0.027357392,0.349917216,0.207051838,0.063488838,1.327645659,-0.069614932,-0.054775968,-0.075084306,-0.167583063,-0.05075023,-0.417808503,0.151639536,1,3
2683,al,coosa,0.585051546,0.566037736,0.623076923,0.748526523,0.818984547,0.671875,0.01558753,0.369588173,0,0.1826,0.2465,0.2019,0.1798,0.350394402,0.5250033,0.893862752,0.000428266,0.333431619,0,0.176437857,0.00229542,0.309762203,0.052631579,0.412565517,0.009915465,0.02751342,0.01968156,0.676363967,0.200036575,0.362328241,1,0,0,0,1,0,0,0,1,0,1,0,0,0.089226594,-0.020291633,-0.078988551,-0.078001897,-0.219492668,-0.141420253,-1.227416875,2.892666019,-0.012491098,1.813940113,-0.355694868,6.302208973,3.111003291,1.507013881,4.5020051,-0.109094538,-0.005299138,0.012425896,-0.141616195,-0.030459685,-0.274043649,0.704660237,1,3
2205,mo,jackson,0.528350515,0.594339623,0.519230769,0.722986248,0.82781457,0.578125,0.002398082,0.31969377,0.1634,0.0407,0.1135,0.0362,0.0695,0.280378155,0.361002347,0.65901489,0,0.162201808,0,0,0.000203735,0.39612015,0.052631579,0.09911079,0.00066692,0.002593031,0.002856691,0.180086118,0.050126653,0.107023268,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.447558046,-0.496878901,-0.501624695,-0.557476232,-0.694493783,-0.735695986,0.110199907,0.009551209,0.111341281,0.245781872,0.059326957,0.536201225,0.536201225,0.078813947,-1.196881056,-0.294113159,0.076927453,-0.074002787,-0.03192085,0.076744415,-0.246364921,-0.240540996,1,1
883,mi,st_clair,0.363402062,0.386792453,0.530769231,0.872298625,0.653421634,0.5625,0,0.196057726,0.2603,0.127,0.183,0.236,0.1503,0.457679309,0.711977923,0.854758087,0,0.133157505,0,0.212745866,0.00026995,0.382352941,0.052631579,0.655407617,0.001042338,0.001792376,0.00225313,0.644002759,0.073727277,0.504066146,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.055715658,0.024298282,0.069614299,0.139051919,-0.059386973,-0.024946237,-1.436112275,1.864988484,0.997462022,-1.427084888,-0.579937565,6.305585234,-0.580684222,1.329736141,35.38967896,-0.074034885,0.108804286,-0.097749874,-0.242779747,0.011862028,-0.293898195,5.849297047,1,3
857,oh,belmont,0.445876289,0.5,0.442307692,0.701375246,0.814569536,0.515625,0.010791367,0.190689898,0.1694,0,0.0465,0.1025,0.0406,0.190273013,0.313266799,0.835522303,0.111134904,0.045387465,0,0.099801712,0.001602719,0.388610763,0.052631579,0.030651733,0.001784342,0.005222455,0.010198378,0.064703955,0.024451177,0.267065767,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.117322139,-0.087285223,0.043063543,-0.159842877,-0.427838625,-0.450609251,-0.256020864,-1.493365791,-4.711791098,1.676619903,0.053222466,8.191020121,-4.731335385,2.136981209,-4.91579628,-0.051736347,-0.032422554,-0.109586962,-0.31352216,-0.039910145,-0.547178149,-0.910495758,1,1
2677,ga,stewart,0.525773196,0.5,0.561538462,0.724950884,0.825607064,0.609375,0.025179856,0.364748328,0,0.0688,0.0893,0.269,0.1022,0.280444922,0.444279982,0.916644865,0.010492505,0.263653875,0,0.154151351,0.004404082,0.338548185,0.052631579,0.282430657,0.014968156,0.035328905,0.022086398,0.548612727,0.133248301,0.339571993,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.175817757,-0.224938483,-0.159665481,-0.211232746,-0.298074649,-0.10439457,0.279384328,-0.290181569,0.322970656,0.411119507,-0.649770383,1.953426443,0.073522539,0.413934941,-0.895506263,-0.094696485,0.03970921,0.030439042,-0.075796135,-0.170965612,-0.271309972,-0.194469377,1,2
2610,ga,dekalb,0.817010309,0.735849057,0.753846154,0.785854617,1,0.75,0.003597122,0.511527631,0,0.056,0.156,0.0323,0.0658,0.281592677,0.403095643,0.943630733,0,0.587432212,0,0.008058377,0.000427845,0.295994994,0.052631579,0.492491318,0.001073255,0.006459831,0.005230451,0.64456092,0.067049094,0.491172196,0,0,0,1,0,0,0,1,0,0,0,0,0,0.052444687,0.049199531,0.060779817,0.036046512,-0.033167178,-0.093909075,-0.061877684,0.23537389,-0.406932865,-1.92012171,1.831385751,4.4556919,-0.322172619,1.203736365,-0.866673112,0.025650499,0.125749558,-0.018861799,0.067512564,-0.577095747,-0.377044946,-0.207286343,1,3
892,pa,westmoreland,0.399484536,0.424528302,0.438461538,0.776031434,0.783664459,0.484375,0,0.163322774,0.1853,0.0497,0.1757,0.2968,0.0852,0.20769759,0.407879273,0.731743171,0.000642398,0.049556971,0,0.092830836,0.000278439,0.433667084,0.052631579,0.070921699,0.000728754,0.005095078,0.005324093,0.135960952,0.040708806,0.108557525,0,0,0,0,0,1,0,0,0,1,1,0,0,-0.626739262,-0.64224971,-0.534177724,-0.615509212,-0.746971473,-0.737402926,0.024747848,-0.168270977,0.152255485,0.21358293,-0.01280979,0.571667029,0.209505496,0.13350098,3.90524435,-0.067013241,-0.042416599,-0.069844119,-0.075165197,0.028511195,-0.225927964,0.61321938,1,1
